Mode;Model;Resource;Metamodel;Util
Full;sb_res_3623eadcfd1e49b196fcbd3cbac2a8dd.bpmn;sb_res_3623eadcfd1e49b196fcbd3cbac2a8dd.bpmn;mbpmn;0.5416666666666666
Full;sb_res_375f147de9c3437f8574506a71d372c8.bpmn;sb_res_375f147de9c3437f8574506a71d372c8.bpmn;org.eclipse.bpmn2;0.32051282051282054
Full;sb_res_375f147de9c3437f8574506a71d372c8.bpmn;sb_res_375f147de9c3437f8574506a71d372c8.bpmn;mbpmn;0.5483870967741935
Full;sb_res_38a7af6329e24d0d886e7aa1a97da4ed.bpmn;sb_res_38a7af6329e24d0d886e7aa1a97da4ed.bpmn;org.eclipse.bpmn2;0.32051282051282054
Full;sb_res_38a7af6329e24d0d886e7aa1a97da4ed.bpmn;sb_res_38a7af6329e24d0d886e7aa1a97da4ed.bpmn;mbpmn;0.5483870967741935
Full;sb_res_38ab94629ff548e88e55426e5a208abf.bpmn;sb_res_38ab94629ff548e88e55426e5a208abf.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;sb_res_38ab94629ff548e88e55426e5a208abf.bpmn;sb_res_38ab94629ff548e88e55426e5a208abf.bpmn;mbpmn;0.5520833333333334
Full;sb_res_38b11d1c79c240e6ae43f3fa72936047.bpmn;sb_res_38b11d1c79c240e6ae43f3fa72936047.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;sb_res_38b11d1c79c240e6ae43f3fa72936047.bpmn;sb_res_38b11d1c79c240e6ae43f3fa72936047.bpmn;mbpmn;0.5268817204301075
Full;sb_res_38e0af06db2141758e32402cced6d3c3.bpmn;sb_res_38e0af06db2141758e32402cced6d3c3.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;sb_res_38e0af06db2141758e32402cced6d3c3.bpmn;sb_res_38e0af06db2141758e32402cced6d3c3.bpmn;mbpmn;0.5578947368421052
Full;sb_res_39ad3ffc18474ece86a659acf2c21761.bpmn;sb_res_39ad3ffc18474ece86a659acf2c21761.bpmn;org.eclipse.bpmn2;0.33974358974358976
Full;sb_res_39ad3ffc18474ece86a659acf2c21761.bpmn;sb_res_39ad3ffc18474ece86a659acf2c21761.bpmn;mbpmn;0.5684210526315789
Full;sb_res_3b9029297942462e9e1748e82bd723b2.bpmn;sb_res_3b9029297942462e9e1748e82bd723b2.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;sb_res_3b9029297942462e9e1748e82bd723b2.bpmn;sb_res_3b9029297942462e9e1748e82bd723b2.bpmn;mbpmn;0.5578947368421052
Full;sb_res_3c32b67e8c9a4c158043d6bbd8da2322.bpmn;sb_res_3c32b67e8c9a4c158043d6bbd8da2322.bpmn;org.eclipse.bpmn2;0.20512820512820512
Full;sb_res_3c32b67e8c9a4c158043d6bbd8da2322.bpmn;sb_res_3c32b67e8c9a4c158043d6bbd8da2322.bpmn;mbpmn;0.5409836065573771
Full;sb_res_3d9da920c9714785b5ffba144aabdc5f.bpmn;sb_res_3d9da920c9714785b5ffba144aabdc5f.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;sb_res_3d9da920c9714785b5ffba144aabdc5f.bpmn;sb_res_3d9da920c9714785b5ffba144aabdc5f.bpmn;mbpmn;0.5268817204301075
Full;sb_res_3dfc56d89c9e46f7bd7ff017d897c8ab.bpmn;sb_res_3dfc56d89c9e46f7bd7ff017d897c8ab.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;sb_res_3dfc56d89c9e46f7bd7ff017d897c8ab.bpmn;sb_res_3dfc56d89c9e46f7bd7ff017d897c8ab.bpmn;mbpmn;0.5578947368421052
Full;sb_res_3e2b5e56fcd8425480f086ef50bde033.bpmn;sb_res_3e2b5e56fcd8425480f086ef50bde033.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;sb_res_3e2b5e56fcd8425480f086ef50bde033.bpmn;sb_res_3e2b5e56fcd8425480f086ef50bde033.bpmn;mbpmn;0.5520833333333334
Full;sb_res_40198677a68a43bab68b405a8c99eec7.bpmn;sb_res_40198677a68a43bab68b405a8c99eec7.bpmn;org.eclipse.bpmn2;0.33974358974358976
Full;sb_res_40198677a68a43bab68b405a8c99eec7.bpmn;sb_res_40198677a68a43bab68b405a8c99eec7.bpmn;mbpmn;0.5684210526315789
Full;sb_res_412318f75dd44360a349886bc865c3f1.bpmn;sb_res_412318f75dd44360a349886bc865c3f1.bpmn;org.eclipse.bpmn2;0.3141025641025641
Full;sb_res_412318f75dd44360a349886bc865c3f1.bpmn;sb_res_412318f75dd44360a349886bc865c3f1.bpmn;mbpmn;0.5617977528089888
Full;sb_res_41e7b8bba9b14d2e86263d241be60294.bpmn;sb_res_41e7b8bba9b14d2e86263d241be60294.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;sb_res_41e7b8bba9b14d2e86263d241be60294.bpmn;sb_res_41e7b8bba9b14d2e86263d241be60294.bpmn;mbpmn;0.5591397849462365
Full;sb_res_472fee62a73c4653a1edf6ac15a6f802.bpmn;sb_res_472fee62a73c4653a1edf6ac15a6f802.bpmn;org.eclipse.bpmn2;0.3717948717948718
Full;sb_res_472fee62a73c4653a1edf6ac15a6f802.bpmn;sb_res_472fee62a73c4653a1edf6ac15a6f802.bpmn;mbpmn;0.5130434782608696
Full;sb_res_476efd35066e4ecc8cefd9d336899c7a.bpmn;sb_res_476efd35066e4ecc8cefd9d336899c7a.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;sb_res_476efd35066e4ecc8cefd9d336899c7a.bpmn;sb_res_476efd35066e4ecc8cefd9d336899c7a.bpmn;mbpmn;0.5473684210526316
Full;sb_res_48176ae96bc74a548d70fcb6bace084e.bpmn;sb_res_48176ae96bc74a548d70fcb6bace084e.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;sb_res_48176ae96bc74a548d70fcb6bace084e.bpmn;sb_res_48176ae96bc74a548d70fcb6bace084e.bpmn;mbpmn;0.5473684210526316
Full;sb_res_489027726dab4cf9ba869874134c19c7.bpmn;sb_res_489027726dab4cf9ba869874134c19c7.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;sb_res_489027726dab4cf9ba869874134c19c7.bpmn;sb_res_489027726dab4cf9ba869874134c19c7.bpmn;mbpmn;0.5416666666666666
Full;sb_res_48e46cff51844adfbe027642f1ad53a6.bpmn;sb_res_48e46cff51844adfbe027642f1ad53a6.bpmn;org.eclipse.bpmn2;0.36538461538461536
Full;sb_res_48e46cff51844adfbe027642f1ad53a6.bpmn;sb_res_48e46cff51844adfbe027642f1ad53a6.bpmn;mbpmn;0.5043478260869565
Full;sb_res_49d3f739600743b5a15b82f6498f169a.bpmn;sb_res_49d3f739600743b5a15b82f6498f169a.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;sb_res_49d3f739600743b5a15b82f6498f169a.bpmn;sb_res_49d3f739600743b5a15b82f6498f169a.bpmn;mbpmn;0.5578947368421052
Full;sb_res_4c1742242969411893be476645352832.bpmn;sb_res_4c1742242969411893be476645352832.bpmn;org.eclipse.bpmn2;0.32051282051282054
Full;sb_res_4c1742242969411893be476645352832.bpmn;sb_res_4c1742242969411893be476645352832.bpmn;mbpmn;0.5483870967741935
Full;sb_res_4c8f875c66184f5db91f134b8703f585.bpmn;sb_res_4c8f875c66184f5db91f134b8703f585.bpmn;org.eclipse.bpmn2;0.3141025641025641
Full;sb_res_4c8f875c66184f5db91f134b8703f585.bpmn;sb_res_4c8f875c66184f5db91f134b8703f585.bpmn;mbpmn;0.5617977528089888
Full;sb_res_4cf299c7209445fd93dabc417cc6a1b1.bpmn;sb_res_4cf299c7209445fd93dabc417cc6a1b1.bpmn;org.eclipse.bpmn2;0.32051282051282054
Full;sb_res_4cf299c7209445fd93dabc417cc6a1b1.bpmn;sb_res_4cf299c7209445fd93dabc417cc6a1b1.bpmn;mbpmn;0.5483870967741935
Full;sb_res_51c851a09c534d7496cb8baf5c8ef58c.bpmn;sb_res_51c851a09c534d7496cb8baf5c8ef58c.bpmn;org.eclipse.bpmn2;0.2692307692307692
Full;sb_res_51c851a09c534d7496cb8baf5c8ef58c.bpmn;sb_res_51c851a09c534d7496cb8baf5c8ef58c.bpmn;mbpmn;0.4942528735632184
Full;sb_res_55c56498c40b41de8f07703e0598a07b.bpmn;sb_res_55c56498c40b41de8f07703e0598a07b.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;sb_res_55c56498c40b41de8f07703e0598a07b.bpmn;sb_res_55c56498c40b41de8f07703e0598a07b.bpmn;mbpmn;0.5268817204301075
Full;sb_res_57ae439137604ac0a322063ebde46d61.bpmn;sb_res_57ae439137604ac0a322063ebde46d61.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;sb_res_57ae439137604ac0a322063ebde46d61.bpmn;sb_res_57ae439137604ac0a322063ebde46d61.bpmn;mbpmn;0.5578947368421052
Full;sb_res_58a569923a194c5aa13aa0ea8bafdef4.bpmn;sb_res_58a569923a194c5aa13aa0ea8bafdef4.bpmn;org.eclipse.bpmn2;0.42948717948717946
Full;sb_res_58a569923a194c5aa13aa0ea8bafdef4.bpmn;sb_res_58a569923a194c5aa13aa0ea8bafdef4.bpmn;mbpmn;0.591304347826087
Full;sb_res_59c91b4a53b049cba5a3a1416fccb372.bpmn;sb_res_59c91b4a53b049cba5a3a1416fccb372.bpmn;org.eclipse.bpmn2;0.30128205128205127
Full;sb_res_59c91b4a53b049cba5a3a1416fccb372.bpmn;sb_res_59c91b4a53b049cba5a3a1416fccb372.bpmn;mbpmn;0.5161290322580645
Full;sb_res_5ac4e5e23c4f42369229de8242e18544.bpmn;sb_res_5ac4e5e23c4f42369229de8242e18544.bpmn;org.eclipse.bpmn2;0.30128205128205127
Full;sb_res_5ac4e5e23c4f42369229de8242e18544.bpmn;sb_res_5ac4e5e23c4f42369229de8242e18544.bpmn;mbpmn;0.5161290322580645
Full;sb_res_5b31d26e91094b7b897a6985e001545e.bpmn;sb_res_5b31d26e91094b7b897a6985e001545e.bpmn;org.eclipse.bpmn2;0.2564102564102564
Full;sb_res_5b31d26e91094b7b897a6985e001545e.bpmn;sb_res_5b31d26e91094b7b897a6985e001545e.bpmn;mbpmn;0.5694444444444444
Full;sb_res_5e16e01d00984c208ef1920be32f0810.bpmn;sb_res_5e16e01d00984c208ef1920be32f0810.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;sb_res_5e16e01d00984c208ef1920be32f0810.bpmn;sb_res_5e16e01d00984c208ef1920be32f0810.bpmn;mbpmn;0.5473684210526316
Full;sb_res_5e190abba10c48f0a599e30d43dde7cc.bpmn;sb_res_5e190abba10c48f0a599e30d43dde7cc.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;sb_res_5e190abba10c48f0a599e30d43dde7cc.bpmn;sb_res_5e190abba10c48f0a599e30d43dde7cc.bpmn;mbpmn;0.5473684210526316
Full;sb_res_5eb09aa0cadf4de6b4f303ac63d0ce15.bpmn;sb_res_5eb09aa0cadf4de6b4f303ac63d0ce15.bpmn;org.eclipse.bpmn2;0.33974358974358976
Full;sb_res_5eb09aa0cadf4de6b4f303ac63d0ce15.bpmn;sb_res_5eb09aa0cadf4de6b4f303ac63d0ce15.bpmn;mbpmn;0.5684210526315789
Full;sb_res_5f744e33f5324ef888f9383bc3abaf05.bpmn;sb_res_5f744e33f5324ef888f9383bc3abaf05.bpmn;org.eclipse.bpmn2;0.3717948717948718
Full;sb_res_5f744e33f5324ef888f9383bc3abaf05.bpmn;sb_res_5f744e33f5324ef888f9383bc3abaf05.bpmn;mbpmn;0.5130434782608696
Full;sb_res_6161bd0996824a6eba521a6c4b6a50f4.bpmn;sb_res_6161bd0996824a6eba521a6c4b6a50f4.bpmn;org.eclipse.bpmn2;0.30128205128205127
Full;sb_res_6161bd0996824a6eba521a6c4b6a50f4.bpmn;sb_res_6161bd0996824a6eba521a6c4b6a50f4.bpmn;mbpmn;0.5517241379310345
Full;sb_res_61e7868406804b4ea853f30326c2a2cb.bpmn;sb_res_61e7868406804b4ea853f30326c2a2cb.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;sb_res_61e7868406804b4ea853f30326c2a2cb.bpmn;sb_res_61e7868406804b4ea853f30326c2a2cb.bpmn;mbpmn;0.5578947368421052
Full;sb_res_62b800a1a6cb42c58554c22bf0d6ce8b.bpmn;sb_res_62b800a1a6cb42c58554c22bf0d6ce8b.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;sb_res_62b800a1a6cb42c58554c22bf0d6ce8b.bpmn;sb_res_62b800a1a6cb42c58554c22bf0d6ce8b.bpmn;mbpmn;0.5578947368421052
Full;sb_res_658b7c631dc042748d464a37fdeac796.bpmn;sb_res_658b7c631dc042748d464a37fdeac796.bpmn;org.eclipse.bpmn2;0.3782051282051282
Full;sb_res_658b7c631dc042748d464a37fdeac796.bpmn;sb_res_658b7c631dc042748d464a37fdeac796.bpmn;mbpmn;0.5454545454545454
Full;sb_res_6966b2ddebaa48dd90dbe71c0695263f.bpmn;sb_res_6966b2ddebaa48dd90dbe71c0695263f.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;sb_res_6966b2ddebaa48dd90dbe71c0695263f.bpmn;sb_res_6966b2ddebaa48dd90dbe71c0695263f.bpmn;mbpmn;0.5268817204301075
Full;sb_res_6970149e540d4356ac8312b42110c752.bpmn;sb_res_6970149e540d4356ac8312b42110c752.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;sb_res_6970149e540d4356ac8312b42110c752.bpmn;sb_res_6970149e540d4356ac8312b42110c752.bpmn;mbpmn;0.5473684210526316
Full;sb_res_69ef53afc7cd451d828d20e60eae93b4.bpmn;sb_res_69ef53afc7cd451d828d20e60eae93b4.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;sb_res_69ef53afc7cd451d828d20e60eae93b4.bpmn;sb_res_69ef53afc7cd451d828d20e60eae93b4.bpmn;mbpmn;0.5473684210526316
Full;sb_res_6a50b5588239441fbc80682a8e3bf0d0.bpmn;sb_res_6a50b5588239441fbc80682a8e3bf0d0.bpmn;org.eclipse.bpmn2;0.34615384615384615
Full;sb_res_6a50b5588239441fbc80682a8e3bf0d0.bpmn;sb_res_6a50b5588239441fbc80682a8e3bf0d0.bpmn;mbpmn;0.5612244897959183
Full;sb_res_6bd0f3415a7a4f82957bf146cb81b512.bpmn;sb_res_6bd0f3415a7a4f82957bf146cb81b512.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;sb_res_6bd0f3415a7a4f82957bf146cb81b512.bpmn;sb_res_6bd0f3415a7a4f82957bf146cb81b512.bpmn;mbpmn;0.5473684210526316
Full;sb_res_6c208b5df4cf47eb96b72ed9c05d1b66.bpmn;sb_res_6c208b5df4cf47eb96b72ed9c05d1b66.bpmn;org.eclipse.bpmn2;0.3525641025641026
Full;sb_res_6c208b5df4cf47eb96b72ed9c05d1b66.bpmn;sb_res_6c208b5df4cf47eb96b72ed9c05d1b66.bpmn;mbpmn;0.5714285714285714
Full;sb_res_6de642fbb63840b48c0dcafb6fe129d9.bpmn;sb_res_6de642fbb63840b48c0dcafb6fe129d9.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;sb_res_6de642fbb63840b48c0dcafb6fe129d9.bpmn;sb_res_6de642fbb63840b48c0dcafb6fe129d9.bpmn;mbpmn;0.5268817204301075
Full;sb_res_6f7c2f1257564661bff18871fc234864.bpmn;sb_res_6f7c2f1257564661bff18871fc234864.bpmn;org.eclipse.bpmn2;0.3717948717948718
Full;sb_res_6f7c2f1257564661bff18871fc234864.bpmn;sb_res_6f7c2f1257564661bff18871fc234864.bpmn;mbpmn;0.5130434782608696
Full;sb_res_7152ea8646bc4ac99bad213206ca37bd.bpmn;sb_res_7152ea8646bc4ac99bad213206ca37bd.bpmn;org.eclipse.bpmn2;0.3141025641025641
Full;sb_res_7152ea8646bc4ac99bad213206ca37bd.bpmn;sb_res_7152ea8646bc4ac99bad213206ca37bd.bpmn;mbpmn;0.5376344086021505
Full;sb_res_7224d163520d4dd185d4af485bcb0e02.bpmn;sb_res_7224d163520d4dd185d4af485bcb0e02.bpmn;org.eclipse.bpmn2;0.32051282051282054
Full;sb_res_7224d163520d4dd185d4af485bcb0e02.bpmn;sb_res_7224d163520d4dd185d4af485bcb0e02.bpmn;mbpmn;0.53125
Full;sb_res_73828184d21f49bfa2220a516888a0da.bpmn;sb_res_73828184d21f49bfa2220a516888a0da.bpmn;org.eclipse.bpmn2;0.36538461538461536
Full;sb_res_73828184d21f49bfa2220a516888a0da.bpmn;sb_res_73828184d21f49bfa2220a516888a0da.bpmn;mbpmn;0.5043478260869565
Full;sb_res_73a7e75694454117badba4a896096051.bpmn;sb_res_73a7e75694454117badba4a896096051.bpmn;org.eclipse.bpmn2;0.34615384615384615
Full;sb_res_73a7e75694454117badba4a896096051.bpmn;sb_res_73a7e75694454117badba4a896096051.bpmn;mbpmn;0.5612244897959183
Full;sb_res_7526bd0aa63a472b9de80737ccd74b56.bpmn;sb_res_7526bd0aa63a472b9de80737ccd74b56.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;sb_res_7526bd0aa63a472b9de80737ccd74b56.bpmn;sb_res_7526bd0aa63a472b9de80737ccd74b56.bpmn;mbpmn;0.550561797752809
Full;sb_res_753450cf3552485a85c7d471354fd27a.bpmn;sb_res_753450cf3552485a85c7d471354fd27a.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;sb_res_753450cf3552485a85c7d471354fd27a.bpmn;sb_res_753450cf3552485a85c7d471354fd27a.bpmn;mbpmn;0.5578947368421052
Full;sb_res_7570f305d9b44f40ba79912c1eacdf09.bpmn;sb_res_7570f305d9b44f40ba79912c1eacdf09.bpmn;org.eclipse.bpmn2;0.36538461538461536
Full;sb_res_7570f305d9b44f40ba79912c1eacdf09.bpmn;sb_res_7570f305d9b44f40ba79912c1eacdf09.bpmn;mbpmn;0.5043478260869565
Full;sb_res_76b7eca757c740caa56de42cf653ef83.bpmn;sb_res_76b7eca757c740caa56de42cf653ef83.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;sb_res_76b7eca757c740caa56de42cf653ef83.bpmn;sb_res_76b7eca757c740caa56de42cf653ef83.bpmn;mbpmn;0.5578947368421052
Full;sb_res_76bfcc2249ba48249267cc46036fe986.bpmn;sb_res_76bfcc2249ba48249267cc46036fe986.bpmn;org.eclipse.bpmn2;0.3141025641025641
Full;sb_res_76bfcc2249ba48249267cc46036fe986.bpmn;sb_res_76bfcc2249ba48249267cc46036fe986.bpmn;mbpmn;0.5376344086021505
Full;sb_res_77a4c2f2e887488c8d205b2333e507ef.bpmn;sb_res_77a4c2f2e887488c8d205b2333e507ef.bpmn;org.eclipse.bpmn2;0.33974358974358976
Full;sb_res_77a4c2f2e887488c8d205b2333e507ef.bpmn;sb_res_77a4c2f2e887488c8d205b2333e507ef.bpmn;mbpmn;0.5684210526315789
Full;sb_res_785a31bbbdc44226b794e28c6eff53ca.bpmn;sb_res_785a31bbbdc44226b794e28c6eff53ca.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;sb_res_785a31bbbdc44226b794e28c6eff53ca.bpmn;sb_res_785a31bbbdc44226b794e28c6eff53ca.bpmn;mbpmn;0.5268817204301075
Full;sb_res_78da731907bf4105a8a0feaa8c3d7154.bpmn;sb_res_78da731907bf4105a8a0feaa8c3d7154.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;sb_res_78da731907bf4105a8a0feaa8c3d7154.bpmn;sb_res_78da731907bf4105a8a0feaa8c3d7154.bpmn;mbpmn;0.5473684210526316
Full;sb_res_7965f958fbf64a21b459195df0fb2fdf.bpmn;sb_res_7965f958fbf64a21b459195df0fb2fdf.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;sb_res_7965f958fbf64a21b459195df0fb2fdf.bpmn;sb_res_7965f958fbf64a21b459195df0fb2fdf.bpmn;mbpmn;0.5268817204301075
Full;sb_res_7fb68c188d1d4310bf6fd0c138f6028d.bpmn;sb_res_7fb68c188d1d4310bf6fd0c138f6028d.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;sb_res_7fb68c188d1d4310bf6fd0c138f6028d.bpmn;sb_res_7fb68c188d1d4310bf6fd0c138f6028d.bpmn;mbpmn;0.5268817204301075
Full;sb_res_800ef61d5e654652a468d5c28f90613f.bpmn;sb_res_800ef61d5e654652a468d5c28f90613f.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;sb_res_800ef61d5e654652a468d5c28f90613f.bpmn;sb_res_800ef61d5e654652a468d5c28f90613f.bpmn;mbpmn;0.5268817204301075
Full;sb_res_815d1e9ebb4c437d9087afb33f0f4e2f.bpmn;sb_res_815d1e9ebb4c437d9087afb33f0f4e2f.bpmn;org.eclipse.bpmn2;0.33974358974358976
Full;sb_res_815d1e9ebb4c437d9087afb33f0f4e2f.bpmn;sb_res_815d1e9ebb4c437d9087afb33f0f4e2f.bpmn;mbpmn;0.5625
Full;sb_res_8465003c5cd749b3a95d83a7db50c4f4.bpmn;sb_res_8465003c5cd749b3a95d83a7db50c4f4.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;sb_res_8465003c5cd749b3a95d83a7db50c4f4.bpmn;sb_res_8465003c5cd749b3a95d83a7db50c4f4.bpmn;mbpmn;0.5473684210526316
Full;sb_res_864d625aada34f8297469d84af4051eb.bpmn;sb_res_864d625aada34f8297469d84af4051eb.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;sb_res_864d625aada34f8297469d84af4051eb.bpmn;sb_res_864d625aada34f8297469d84af4051eb.bpmn;mbpmn;0.5652173913043478
Full;sb_res_87959750c2684c88a58a00ea95b4d6dd.bpmn;sb_res_87959750c2684c88a58a00ea95b4d6dd.bpmn;org.eclipse.bpmn2;0.358974358974359
Full;sb_res_87959750c2684c88a58a00ea95b4d6dd.bpmn;sb_res_87959750c2684c88a58a00ea95b4d6dd.bpmn;mbpmn;0.4956521739130435
Full;sb_res_8887e37329f64838b57a8f2e3d98a647.bpmn;sb_res_8887e37329f64838b57a8f2e3d98a647.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;sb_res_8887e37329f64838b57a8f2e3d98a647.bpmn;sb_res_8887e37329f64838b57a8f2e3d98a647.bpmn;mbpmn;0.5578947368421052
Full;sb_res_88e16051dd3d44648335494bd965012f.bpmn;sb_res_88e16051dd3d44648335494bd965012f.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;sb_res_88e16051dd3d44648335494bd965012f.bpmn;sb_res_88e16051dd3d44648335494bd965012f.bpmn;mbpmn;0.5578947368421052
Full;sb_res_8a37a42e9a744be6a025248907cd1e17.bpmn;sb_res_8a37a42e9a744be6a025248907cd1e17.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;sb_res_8a37a42e9a744be6a025248907cd1e17.bpmn;sb_res_8a37a42e9a744be6a025248907cd1e17.bpmn;mbpmn;0.5473684210526316
Full;sb_res_904f302201214f44acb807f025a5d658.bpmn;sb_res_904f302201214f44acb807f025a5d658.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;sb_res_904f302201214f44acb807f025a5d658.bpmn;sb_res_904f302201214f44acb807f025a5d658.bpmn;mbpmn;0.5268817204301075
Full;sb_res_93506a72b0f54d078b9d7bc3c6d24d71.bpmn;sb_res_93506a72b0f54d078b9d7bc3c6d24d71.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;sb_res_93506a72b0f54d078b9d7bc3c6d24d71.bpmn;sb_res_93506a72b0f54d078b9d7bc3c6d24d71.bpmn;mbpmn;0.5842696629213483
Full;sb_res_94dc24e759254d5bbaac92393134f63a.bpmn;sb_res_94dc24e759254d5bbaac92393134f63a.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;sb_res_94dc24e759254d5bbaac92393134f63a.bpmn;sb_res_94dc24e759254d5bbaac92393134f63a.bpmn;mbpmn;0.5578947368421052
Full;sb_res_964cb0797401472ebffd53a6271ac219.bpmn;sb_res_964cb0797401472ebffd53a6271ac219.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;sb_res_964cb0797401472ebffd53a6271ac219.bpmn;sb_res_964cb0797401472ebffd53a6271ac219.bpmn;mbpmn;0.5473684210526316
Full;sb_res_979c50c3b13d491da4b4943ce2c87d32.bpmn;sb_res_979c50c3b13d491da4b4943ce2c87d32.bpmn;org.eclipse.bpmn2;0.3333333333333333
Full;sb_res_979c50c3b13d491da4b4943ce2c87d32.bpmn;sb_res_979c50c3b13d491da4b4943ce2c87d32.bpmn;mbpmn;0.5578947368421052
Full;sb_res_97b1e469a43e4f7aa3a6a24a6beb87de.bpmn;sb_res_97b1e469a43e4f7aa3a6a24a6beb87de.bpmn;org.eclipse.bpmn2;0.358974358974359
Full;sb_res_97b1e469a43e4f7aa3a6a24a6beb87de.bpmn;sb_res_97b1e469a43e4f7aa3a6a24a6beb87de.bpmn;mbpmn;0.5816326530612245
Full;sb_res_97c8d4ee91384f0bbcfa62cba6b656c7.bpmn;sb_res_97c8d4ee91384f0bbcfa62cba6b656c7.bpmn;org.eclipse.bpmn2;0.36538461538461536
Full;sb_res_97c8d4ee91384f0bbcfa62cba6b656c7.bpmn;sb_res_97c8d4ee91384f0bbcfa62cba6b656c7.bpmn;mbpmn;0.5918367346938775
Full;sb_res_97e7f8ad97834096aba56a9882ef25da.bpmn;sb_res_97e7f8ad97834096aba56a9882ef25da.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;sb_res_97e7f8ad97834096aba56a9882ef25da.bpmn;sb_res_97e7f8ad97834096aba56a9882ef25da.bpmn;mbpmn;0.5268817204301075
Full;sb_res_9b7d4af2f08a41f28cdb7057f2a217ea.bpmn;sb_res_9b7d4af2f08a41f28cdb7057f2a217ea.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;sb_res_9b7d4af2f08a41f28cdb7057f2a217ea.bpmn;sb_res_9b7d4af2f08a41f28cdb7057f2a217ea.bpmn;mbpmn;0.5473684210526316
Full;sb_res_9c387b5d36ea4f3dae9cb6ae27e58edb.bpmn;sb_res_9c387b5d36ea4f3dae9cb6ae27e58edb.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;sb_res_9c387b5d36ea4f3dae9cb6ae27e58edb.bpmn;sb_res_9c387b5d36ea4f3dae9cb6ae27e58edb.bpmn;mbpmn;0.5473684210526316
Full;sb_res_9c62f55edb844704a04c20c8d0ad6d2d.bpmn;sb_res_9c62f55edb844704a04c20c8d0ad6d2d.bpmn;org.eclipse.bpmn2;0.3076923076923077
Full;sb_res_9c62f55edb844704a04c20c8d0ad6d2d.bpmn;sb_res_9c62f55edb844704a04c20c8d0ad6d2d.bpmn;mbpmn;0.5268817204301075
Full;sb_res_9d2dce0b5a22426f938b87b4d2f5d84f.bpmn;sb_res_9d2dce0b5a22426f938b87b4d2f5d84f.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;sb_res_9d2dce0b5a22426f938b87b4d2f5d84f.bpmn;sb_res_9d2dce0b5a22426f938b87b4d2f5d84f.bpmn;mbpmn;0.5473684210526316
Full;sb_res_9d5893b3529b461788b746d5bea964c3.bpmn;sb_res_9d5893b3529b461788b746d5bea964c3.bpmn;org.eclipse.bpmn2;0.3269230769230769
Full;sb_res_9d5893b3529b461788b746d5bea964c3.bpmn;sb_res_9d5893b3529b461788b746d5bea964c3.bpmn;mbpmn;0.5473684210526316
Full;sb_res_9dd89d09a34e4d02b7724fa3432a2de2.bpmn;sb_res_9dd89d09a34e4d02b7724fa3432a2de2.bpmn;org.eclipse.bpmn2;0.28846153846153844
Full;sb_res_9dd89d09a34e4d02b7724fa3432a2de2.bpmn;sb_res_9dd89d09a34e4d02b7724fa3432a2de2.bpmn;mbpmn;0.5287356321839081
