Mode;Model;Resource;Metamodel;Util
Single;cassandra_acdc;SSTableLoaderTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;SSTableMetadataSerializerTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;SSTableMetadataSerializerTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;SSTableMetadataTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;SSTableMetadataTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;SSTableReaderTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;SSTableReaderTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;SSTableSimpleWriterTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;SSTableSimpleWriterTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;SecondaryIndexColumnSizeTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;SecondaryIndexColumnSizeTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;SemanticVersionTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;SemanticVersionTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;SerializationsTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;SerializationsTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;SimpleStrategyTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;SimpleStrategyTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;SizeTieredCompactionStrategyTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;SizeTieredCompactionStrategyTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;StorageProxyTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;StorageProxyTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;StorageServiceClientTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;StorageServiceClientTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;StorageServiceServerTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;StorageServiceServerTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;StreamingHistogramTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;StreamingHistogramTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;SystemKeyspaceTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;SystemKeyspaceTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;TTLExpiryTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;TTLExpiryTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;ThriftValidationTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;ThriftValidationTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;TimeSortTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;TimeSortTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;TimeUUIDTypeTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;TimeUUIDTypeTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;TokenMetadataTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;TokenMetadataTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;TypeCompareTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_acdc;TypeCompareTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_acdc;TypeParserTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;TypeParserTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;TypeValidationTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;TypeValidationTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;UUIDTests.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;UUIDTests.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;UUIDTypeTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_acdc;UUIDTypeTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_acdc;YamlFileNetworkTopologySnitchTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_acdc;YamlFileNetworkTopologySnitchTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_acdc;cassandra-2.0.0_acdc_clustered.repository;PCM;0.22167487684729065
Single;cassandra_acdc;cassandra-2.0.0_acdc_clustered.repository;mPCM;0.4375
Single;cassandra_acdc;cassandra-2.0.0_acdc_clustered.system;PCM;0.08866995073891626
Single;cassandra_acdc;cassandra-2.0.0_acdc_clustered.system;mPCM;0.4090909090909091
Full;cassandra_arc;AntiEntropyServiceTestAbstract.usagemodel ArrayBackedSortedColumnsTest.usagemodel ArrivalWindowTest.usagemodel BitSetTest.usagemodel BlacklistingCompactionsTest.usagemodel BloomFilterTest.usagemodel BloomFilterTrackerTest.usagemodel BootStrapperTest.usagemodel BoundedStatsDequeTest.usagemodel BufferedRandomAccessFileTest.usagemodel ByteBufferUtilTest.usagemodel BytesReadTrackerTest.usagemodel BytesTypeTest.usagemodel CFMetaDataTest.usagemodel CacheProviderTest.usagemodel CleanupTest.usagemodel CliTest.usagemodel ClientUtilsTest.usagemodel CollationControllerTest.usagemodel ColumnDefinitionTest.usagemodel ColumnFamilyInputFormatTest.usagemodel ColumnFamilyStoreTest.usagemodel ColumnFamilyTest.usagemodel CommitLogTest.usagemodel CompactionsPurgeTest.usagemodel CompactionsTest.usagemodel CompositeTypeTest.usagemodel CompressedInputStreamTest.usagemodel CompressedRandomAccessReaderTest.usagemodel CounterColumnTest.usagemodel CounterContextTest.usagemodel CounterMutationTest.usagemodel DatabaseDescriptorTest.usagemodel DebuggableThreadPoolExecutorTest.usagemodel DecimalTypeTest.usagemodel DefsTest.usagemodel DirectoriesTest.usagemodel DynamicCompositeTypeTest.usagemodel DynamicEndpointSnitchTest.usagemodel EC2SnitchTest.usagemodel EmbeddedCassandraServiceTest.usagemodel EncodedStreamsTest.usagemodel EstimatedHistogramTest.usagemodel FBUtilitiesTest.usagemodel FilterTestHelper.usagemodel GossipDigestTest.usagemodel HexTest.usagemodel HintedHandOffTest.usagemodel IndexHelperTest.usagemodel IndexSummaryTest.usagemodel InitClientTest.usagemodel IntegerTypeTest.usagemodel IntervalTreeTest.usagemodel JdbcDecimalTest.usagemodel KSMetaDataTest.usagemodel KeyCacheTest.usagemodel KeyCollisionTest.usagemodel KeyspaceTest.usagemodel LZ4CompressorTest.usagemodel LazilyCompactedRowTest.usagemodel LeaveAndBootstrapTest.usagemodel LegacyLeveledManifestTestHelper.usagemodel LegacySSTableTest.usagemodel LeveledCompactionStrategyTest.usagemodel LongBitSetTest.usagemodel LongBloomFilterTest.usagemodel LongCompactionsTest.usagemodel LongKeyspaceTest.usagemodel LongLeveledCompactionStrategyTest.usagemodel MergeIteratorTest.usagemodel MeteredFlusherTest.usagemodel MoveTest.usagemodel MultitableTest.usagemodel NameSortTest.usagemodel NetworkTopologyStrategyTest.usagemodel ObjectSizeTest.usagemodel OldNetworkTopologyStrategyTest.usagemodel OneCompactionTest.usagemodel OrderPreservingPartitionerTest.usagemodel PartitionerTestCase.usagemodel PerRowSecondaryIndexTest.usagemodel QueryPagerTest.usagemodel RangeTest.usagemodel RangeTombstoneListTest.usagemodel RangeTombstoneTest.usagemodel ReadMessageTest.usagemodel RecoveryManager2Test.usagemodel RecoveryManager3Test.usagemodel RecoveryManagerTest.usagemodel RecoveryManagerTruncateTest.usagemodel RelocateTest.usagemodel RemoveColumnFamilyTest.usagemodel RemoveColumnFamilyWithFlush1Test.usagemodel RemoveColumnFamilyWithFlush2Test.usagemodel RemoveColumnTest.usagemodel RemoveSubColumnTest.usagemodel RemoveTest.usagemodel ReplicationStrategyEndpointCacheTest.usagemodel ReversedTypeTest.usagemodel RoundTripTest.usagemodel RowCacheTest.usagemodel RowIterationTest.usagemodel RowResolverTest.usagemodel RowTest.usagemodel SSTableExportTest.usagemodel SSTableImportTest.usagemodel SSTableLoaderTest.usagemodel SSTableMetadataSerializerTest.usagemodel SSTableMetadataTest.usagemodel SSTableReaderTest.usagemodel SSTableSimpleWriterTest.usagemodel SecondaryIndexColumnSizeTest.usagemodel SemanticVersionTest.usagemodel SerializationsTest.usagemodel SimpleStrategyTest.usagemodel SizeTieredCompactionStrategyTest.usagemodel StorageProxyTest.usagemodel StorageServiceClientTest.usagemodel StorageServiceServerTest.usagemodel StreamingHistogramTest.usagemodel SystemKeyspaceTest.usagemodel TTLExpiryTest.usagemodel ThriftValidationTest.usagemodel TimeSortTest.usagemodel TimeUUIDTypeTest.usagemodel TokenMetadataTest.usagemodel TypeCompareTest.usagemodel TypeParserTest.usagemodel TypeValidationTest.usagemodel UUIDTests.usagemodel UUIDTypeTest.usagemodel YamlFileNetworkTopologySnitchTest.usagemodel cassandra-2.0.0_523_topics_285_arc_clusters.repository cassandra-2.0.0_523_topics_285_arc_clusters.system;PCM;0.3251231527093596
Full;cassandra_arc;AntiEntropyServiceTestAbstract.usagemodel ArrayBackedSortedColumnsTest.usagemodel ArrivalWindowTest.usagemodel BitSetTest.usagemodel BlacklistingCompactionsTest.usagemodel BloomFilterTest.usagemodel BloomFilterTrackerTest.usagemodel BootStrapperTest.usagemodel BoundedStatsDequeTest.usagemodel BufferedRandomAccessFileTest.usagemodel ByteBufferUtilTest.usagemodel BytesReadTrackerTest.usagemodel BytesTypeTest.usagemodel CFMetaDataTest.usagemodel CacheProviderTest.usagemodel CleanupTest.usagemodel CliTest.usagemodel ClientUtilsTest.usagemodel CollationControllerTest.usagemodel ColumnDefinitionTest.usagemodel ColumnFamilyInputFormatTest.usagemodel ColumnFamilyStoreTest.usagemodel ColumnFamilyTest.usagemodel CommitLogTest.usagemodel CompactionsPurgeTest.usagemodel CompactionsTest.usagemodel CompositeTypeTest.usagemodel CompressedInputStreamTest.usagemodel CompressedRandomAccessReaderTest.usagemodel CounterColumnTest.usagemodel CounterContextTest.usagemodel CounterMutationTest.usagemodel DatabaseDescriptorTest.usagemodel DebuggableThreadPoolExecutorTest.usagemodel DecimalTypeTest.usagemodel DefsTest.usagemodel DirectoriesTest.usagemodel DynamicCompositeTypeTest.usagemodel DynamicEndpointSnitchTest.usagemodel EC2SnitchTest.usagemodel EmbeddedCassandraServiceTest.usagemodel EncodedStreamsTest.usagemodel EstimatedHistogramTest.usagemodel FBUtilitiesTest.usagemodel FilterTestHelper.usagemodel GossipDigestTest.usagemodel HexTest.usagemodel HintedHandOffTest.usagemodel IndexHelperTest.usagemodel IndexSummaryTest.usagemodel InitClientTest.usagemodel IntegerTypeTest.usagemodel IntervalTreeTest.usagemodel JdbcDecimalTest.usagemodel KSMetaDataTest.usagemodel KeyCacheTest.usagemodel KeyCollisionTest.usagemodel KeyspaceTest.usagemodel LZ4CompressorTest.usagemodel LazilyCompactedRowTest.usagemodel LeaveAndBootstrapTest.usagemodel LegacyLeveledManifestTestHelper.usagemodel LegacySSTableTest.usagemodel LeveledCompactionStrategyTest.usagemodel LongBitSetTest.usagemodel LongBloomFilterTest.usagemodel LongCompactionsTest.usagemodel LongKeyspaceTest.usagemodel LongLeveledCompactionStrategyTest.usagemodel MergeIteratorTest.usagemodel MeteredFlusherTest.usagemodel MoveTest.usagemodel MultitableTest.usagemodel NameSortTest.usagemodel NetworkTopologyStrategyTest.usagemodel ObjectSizeTest.usagemodel OldNetworkTopologyStrategyTest.usagemodel OneCompactionTest.usagemodel OrderPreservingPartitionerTest.usagemodel PartitionerTestCase.usagemodel PerRowSecondaryIndexTest.usagemodel QueryPagerTest.usagemodel RangeTest.usagemodel RangeTombstoneListTest.usagemodel RangeTombstoneTest.usagemodel ReadMessageTest.usagemodel RecoveryManager2Test.usagemodel RecoveryManager3Test.usagemodel RecoveryManagerTest.usagemodel RecoveryManagerTruncateTest.usagemodel RelocateTest.usagemodel RemoveColumnFamilyTest.usagemodel RemoveColumnFamilyWithFlush1Test.usagemodel RemoveColumnFamilyWithFlush2Test.usagemodel RemoveColumnTest.usagemodel RemoveSubColumnTest.usagemodel RemoveTest.usagemodel ReplicationStrategyEndpointCacheTest.usagemodel ReversedTypeTest.usagemodel RoundTripTest.usagemodel RowCacheTest.usagemodel RowIterationTest.usagemodel RowResolverTest.usagemodel RowTest.usagemodel SSTableExportTest.usagemodel SSTableImportTest.usagemodel SSTableLoaderTest.usagemodel SSTableMetadataSerializerTest.usagemodel SSTableMetadataTest.usagemodel SSTableReaderTest.usagemodel SSTableSimpleWriterTest.usagemodel SecondaryIndexColumnSizeTest.usagemodel SemanticVersionTest.usagemodel SerializationsTest.usagemodel SimpleStrategyTest.usagemodel SizeTieredCompactionStrategyTest.usagemodel StorageProxyTest.usagemodel StorageServiceClientTest.usagemodel StorageServiceServerTest.usagemodel StreamingHistogramTest.usagemodel SystemKeyspaceTest.usagemodel TTLExpiryTest.usagemodel ThriftValidationTest.usagemodel TimeSortTest.usagemodel TimeUUIDTypeTest.usagemodel TokenMetadataTest.usagemodel TypeCompareTest.usagemodel TypeParserTest.usagemodel TypeValidationTest.usagemodel UUIDTests.usagemodel UUIDTypeTest.usagemodel YamlFileNetworkTopologySnitchTest.usagemodel cassandra-2.0.0_523_topics_285_arc_clusters.repository cassandra-2.0.0_523_topics_285_arc_clusters.system;mPCM;0.5203252032520326
Single;cassandra_arc;AntiEntropyServiceTestAbstract.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;AntiEntropyServiceTestAbstract.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;ArrayBackedSortedColumnsTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;ArrayBackedSortedColumnsTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;ArrivalWindowTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;ArrivalWindowTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;BitSetTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;BitSetTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;BlacklistingCompactionsTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;BlacklistingCompactionsTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;BloomFilterTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;BloomFilterTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;BloomFilterTrackerTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;BloomFilterTrackerTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;BootStrapperTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;BootStrapperTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;BoundedStatsDequeTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;BoundedStatsDequeTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;BufferedRandomAccessFileTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;BufferedRandomAccessFileTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;ByteBufferUtilTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;ByteBufferUtilTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;BytesReadTrackerTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;BytesReadTrackerTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;BytesTypeTest.usagemodel;PCM;0.06896551724137931
Single;cassandra_arc;BytesTypeTest.usagemodel;mPCM;0.2641509433962264
Single;cassandra_arc;CFMetaDataTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;CFMetaDataTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;CacheProviderTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;CacheProviderTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;CleanupTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;CleanupTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;CliTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;CliTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;ClientUtilsTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;ClientUtilsTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;CollationControllerTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;CollationControllerTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;ColumnDefinitionTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;ColumnDefinitionTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;ColumnFamilyInputFormatTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;ColumnFamilyInputFormatTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;ColumnFamilyStoreTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;ColumnFamilyStoreTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;ColumnFamilyTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;ColumnFamilyTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;CommitLogTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;CommitLogTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;CompactionsPurgeTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;CompactionsPurgeTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;CompactionsTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;CompactionsTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;CompositeTypeTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;CompositeTypeTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;CompressedInputStreamTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;CompressedInputStreamTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;CompressedRandomAccessReaderTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;CompressedRandomAccessReaderTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;CounterColumnTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;CounterColumnTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;CounterContextTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;CounterContextTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;CounterMutationTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;CounterMutationTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;DatabaseDescriptorTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;DatabaseDescriptorTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;DebuggableThreadPoolExecutorTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;DebuggableThreadPoolExecutorTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;DecimalTypeTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;DecimalTypeTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;DefsTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;DefsTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;DirectoriesTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;DirectoriesTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;DynamicCompositeTypeTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;DynamicCompositeTypeTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;DynamicEndpointSnitchTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;DynamicEndpointSnitchTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;EC2SnitchTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;EC2SnitchTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;EmbeddedCassandraServiceTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;EmbeddedCassandraServiceTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;EncodedStreamsTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;EncodedStreamsTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;EstimatedHistogramTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;EstimatedHistogramTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;FBUtilitiesTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;FBUtilitiesTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;FilterTestHelper.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;FilterTestHelper.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;GossipDigestTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;GossipDigestTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;HexTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;HexTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;HintedHandOffTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;HintedHandOffTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;IndexHelperTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;IndexHelperTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;IndexSummaryTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;IndexSummaryTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;InitClientTest.usagemodel;PCM;0.06896551724137931
Single;cassandra_arc;InitClientTest.usagemodel;mPCM;0.2641509433962264
Single;cassandra_arc;IntegerTypeTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;IntegerTypeTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;IntervalTreeTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;IntervalTreeTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;JdbcDecimalTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;JdbcDecimalTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;KSMetaDataTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;KSMetaDataTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;KeyCacheTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;KeyCacheTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;KeyCollisionTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;KeyCollisionTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;KeyspaceTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;KeyspaceTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;LZ4CompressorTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;LZ4CompressorTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;LazilyCompactedRowTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;LazilyCompactedRowTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;LeaveAndBootstrapTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;LeaveAndBootstrapTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;LegacyLeveledManifestTestHelper.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;LegacyLeveledManifestTestHelper.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;LegacySSTableTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;LegacySSTableTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;LeveledCompactionStrategyTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;LeveledCompactionStrategyTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;LongBitSetTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;LongBitSetTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;LongBloomFilterTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;LongBloomFilterTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;LongCompactionsTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;LongCompactionsTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;LongKeyspaceTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;LongKeyspaceTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;LongLeveledCompactionStrategyTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;LongLeveledCompactionStrategyTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;MergeIteratorTest.usagemodel;PCM;0.06896551724137931
Single;cassandra_arc;MergeIteratorTest.usagemodel;mPCM;0.2641509433962264
Single;cassandra_arc;MeteredFlusherTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;MeteredFlusherTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;MoveTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;MoveTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;MultitableTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;MultitableTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;NameSortTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;NameSortTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;NetworkTopologyStrategyTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;NetworkTopologyStrategyTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;ObjectSizeTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;ObjectSizeTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;OldNetworkTopologyStrategyTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;OldNetworkTopologyStrategyTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;OneCompactionTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;OneCompactionTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;OrderPreservingPartitionerTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;OrderPreservingPartitionerTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;PartitionerTestCase.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;PartitionerTestCase.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;PerRowSecondaryIndexTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;PerRowSecondaryIndexTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;QueryPagerTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;QueryPagerTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;RangeTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;RangeTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;RangeTombstoneListTest.usagemodel;PCM;0.07389162561576355
Single;cassandra_arc;RangeTombstoneListTest.usagemodel;mPCM;0.2830188679245283
Single;cassandra_arc;RangeTombstoneTest.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;RangeTombstoneTest.usagemodel;mPCM;0.3018867924528302
Single;cassandra_arc;ReadMessageTest.usagemodel;PCM;0.08866995073891626
Single;cassandra_arc;ReadMessageTest.usagemodel;mPCM;0.33962264150943394
Single;cassandra_arc;RecoveryManager2Test.usagemodel;PCM;0.07881773399014778
Single;cassandra_arc;RecoveryManager2Test.usagemodel;mPCM;0.3018867924528302
